 0 1 2
91 2.1143539015552477 1.7588469965665678 0.0
92 2.141822569463167 1.9443312248712115 0.0
93 2.7418392245269674 2.890812915635498 0.0
94 2.275071084555093 2.3245054930815554 0.0
95 2.329784219075394 1.7793952953625203 0.0
96 1.6271856018235986 2.109847925316134 0.0
97 3.0882041516235947 2.9618063941136477 0.0
98 3.117096308569263 3.4339697494214283 0.0
99 3.27408671141645 2.941446049663866 0.0
100 2.83307181985736 3.4204804350182845 0.0
101 2.15351984258652 2.2305516678916315 0.0
102 2.5759791744209855 1.734996044319613 0.0
103 1.5610273541405701 2.1127336154514786 0.0
104 3.0092514304775375 3.191975601933176 0.0
105 3.35033620782299 2.8974045515855322 0.0
106 2.7652546068305535 3.2542552478533113 0.0
107 2.009657637960047 1.5858212244195116 0.0
108 2.4707876742640638 1.6630602347143884 0.0
109 2.041668373843132 2.1587578592230265 0.0
110 1.9031682956480118 1.9244243123561662 0.0
111 2.160032881524398 1.5957609889222915 0.0
112 3.112048821105828 3.4240453932070403 0.0
113 2.0782669254127253 1.7864760651745688 0.0
114 1.932999157262155 2.200614098949099 0.0
115 2.9856326203836514 2.902195736956496 0.0
116 2.341132962025618 1.8276377038625156 0.0
117 2.9086122275034905 3.234523135226411 0.0
118 1.9011927543364113 1.7101448709000218 0.0
119 2.0715859222230697 2.1522109586188627 0.0
120 1.6042654006662296 2.152594844776801 0.0
121 1.7966589351989493 1.6333939180493715 0.0
122 1.9960794720993613 2.040232042074556 0.0
123 3.049491822486242 3.2704838046193165 0.0
124 1.7239041651428875 2.013041269815244 0.0
125 3.048767424287845 2.5546092860736023 0.0
126 2.6753283194592274 3.319018836501547 0.0
127 2.852149333047972 3.281104796127592 0.0
128 2.909600179804595 3.266146284031963 0.0
129 3.4623978116699092 2.9464583359499787 0.0
130 3.232602124027779 2.956170899418245 0.0
131 2.835361758298749 2.871441508515003 0.0
132 1.742516179172756 1.912514158852724 0.0
133 2.1563078627567966 1.599485586098313 0.0
134 2.7956267255959433 2.649663176740172 0.0
135 2.866877520197733 3.161263818364969 0.0
136 1.7106611852022866 1.9219269372185768 0.0
137 1.9660125748304198 2.2842228406506737 0.0
138 2.0997615864100325 1.3068518108933374 0.0
139 1.6767857725691377 2.0667627173372956 0.0
140 2.232376277869882 2.145556147849481 0.0
141 3.1676426125777275 2.823123575622356 0.0
142 2.0927062503202754 2.035515451296809 0.0
143 3.234099635888115 2.868589851724515 0.0
144 2.8094713720193756 2.778054965841016 0.0
145 2.634566827934648 2.8291400583028294 0.0
146 2.930891788746041 2.9351057545414903 0.0
147 3.0409821431131467 3.024080338980299 0.0
148 2.227544727023148 2.0793045537978254 0.0
149 3.1888489239158346 3.2168518528387295 0.0
150 2.0114396293253614 1.9532040374935415 0.0
151 3.0825087786275778 3.5564860829345646 0.0
152 3.0128937356924723 3.216819157202107 0.0
153 1.7638884360204374 1.8974875766993629 0.0
154 3.0112835038580026 3.5849062015050146 0.0
155 3.2352294036437783 3.101301020080722 0.0
156 2.244684496026435 2.5602232998003647 0.0
157 3.2703440086145474 2.842156002887653 0.0
158 2.887958659329823 2.837665518067403 0.0
159 1.81381129448789 1.7933903653352463 0.0
160 2.8736604206838976 2.7960521145015074 0.0
161 3.172607256095762 3.1991680270911678 0.0
162 1.972364835691882 2.25504317792895 0.0
163 3.056848193780282 2.745815337847558 0.0
164 1.4958983430500599 1.8651363416563747 0.0
165 2.8028326863726583 3.2736595936780226 0.0
166 2.693344585150846 3.2418615375125586 0.0
167 1.807520981388671 2.1348122978229545 0.0
168 1.8800860464980131 2.1550895745858782 0.0
169 2.9134376380881726 2.8013409197321253 0.0
170 3.0911203123101263 3.3678304890355846 0.0
171 3.067792546159328 2.7996257786514063 0.0
172 2.945114742917197 2.7289908448320164 0.0
173 1.6823787503785665 2.242349177039503 0.0
174 2.922005973020947 2.7899274011301736 0.0
175 2.174614287276834 2.000942722271567 0.0
176 2.8938341743917837 2.7925088506155094 0.0
177 2.657310004364235 3.2164132307039632 0.0
178 1.7067191487214601 2.485905296412323 0.0
179 1.8406407436119427 1.9006820464178005 0.0
180 2.3831948035896144 2.3673396924750714 0.0
181 2.7852569028889143 2.775264460883616 0.0
182 2.83306992841015 3.0817406488511145 0.0
183 2.123435444337297 1.9709740152414084 0.0
184 1.984593399476088 1.9731736809272062 0.0
185 2.1928514871692113 2.257359707195692 0.0
186 3.1016038734190516 2.95170582461254 0.0
187 1.4278449899963679 2.062871103755384 0.0
188 1.831416834835656 2.0079576395685876 0.0
189 3.0127385692528224 2.5514426821275697 0.0
190 2.3735197682894014 1.9487104340585497 0.0
191 2.031728023175905 2.1004973408611756 0.0
192 1.7728091885102368 1.8939205947555247 0.0
193 2.1446303744322197 2.0874136142482933 0.0
194 2.4668897401066423 2.2265111645688465 0.0
195 2.9861618629944027 2.934015662851828 0.0
196 3.079290156573172 3.1300101536427167 0.0
197 2.873120599585661 2.7370299743620814 0.0
198 2.9745756813612823 3.004819846128269 0.0
199 3.624300097896752 2.4386695879071496 0.0
200 2.934588638572275 2.9544388040525145 0.0
201 1.7109543920445218 2.1952995254274983 0.0
202 2.379998715191443 2.4298973268540487 0.0
203 2.994144223744637 3.269798682028122 0.0
204 2.0026250051802053 2.4464676234764586 0.0
205 2.967236497114647 3.2832699698899304 0.0
206 3.3312535132217036 3.05133314094449 0.0
207 3.3316154105914233 2.758848393948434 0.0
208 3.352793015972403 3.196450956707793 0.0
209 2.3666446788935445 2.213137984865308 0.0
210 3.13582797284688 3.1097607394180105 0.0
211 3.0052655053355157 3.024863614257678 0.0
212 2.901902750462591 2.2384642363000182 0.0
213 1.7717944436389603 2.279254072023963 0.0
214 1.8722987156077817 1.7048419539693969 0.0
215 2.4076032736933493 3.216013075124412 0.0
216 2.0699811497608094 1.9754624025892604 0.0
217 1.476349232198464 2.0309304785583766 0.0
218 2.96410512207092 2.904493637762404 0.0
219 3.014973670779069 2.9468692388074227 0.0
220 2.9910579820349446 3.595186337804938 0.0
221 1.4361089426494527 1.744373289091099 0.0
222 2.949275789808333 2.9725293051726713 0.0
223 1.8642846309958205 2.1040125115653563 0.0
224 1.8369266000162452 1.8697026719247223 0.0
225 1.9741952870516106 2.102649625484593 0.0
226 3.028786968285023 2.9052131092800195 0.0
227 1.9116420628107003 1.5958814528372418 0.0
228 1.967473261451574 2.0234883073463923 0.0
229 2.1822726405443844 2.032245727689353 0.0
230 1.9885740098349414 2.055126913939293 0.0
231 2.28808289119578 2.2699046480092053 0.0
232 1.6733682870661708 2.414532669904547 0.0
233 2.7704988075452386 3.0631241567692182 0.0
234 2.214480981073084 2.2852754666643933 0.0
235 1.708712539804161 2.225206621738547 0.0
236 1.5392326124608378 1.8805064989898783 0.0
237 2.834985919966479 3.043954738324007 0.0
238 1.8861168741206642 2.004369789756264 0.0
239 2.8984242173887345 2.7839887522244076 0.0
240 2.591894174483004 2.9832164613463696 0.0
241 2.8281752407108343 2.970631363395472 0.0
242 1.9227213888070729 1.9416333346140768 0.0
243 2.1308191651329382 1.957113417194438 0.0
244 1.9829395986688423 2.4283356804123417 0.0
245 2.5957861937159854 2.2361198717476034 0.0
246 2.035488290830195 1.9201678957137263 0.0
247 2.913137336875359 2.8546828807849187 0.0
248 1.9929544429153363 2.1070829676326044 0.0
249 1.890202619549463 2.045334607304455 0.0
250 3.2356170298050984 2.933101313441163 0.0
251 2.638764950231657 2.6973642514691623 0.0
252 3.257609566853901 2.4881690967355095 0.0
253 1.8992057632567052 2.305611267595607 0.0
254 2.624400857654572 2.555583261316573 0.0
255 2.1302662191131896 1.8560530075467334 0.0
256 3.0914621969792146 3.3244563167433965 0.0
257 2.044356535563438 1.8995547659479346 0.0
258 2.8105322848937084 2.9874789764287946 0.0
259 2.2104078160184093 1.9376353549597627 0.0
260 2.1309727559585516 2.022105521761165 0.0
261 3.1245131011707143 2.9934519406639373 0.0
262 2.985353362216535 2.92061422651745 0.0
263 2.440098985334566 3.100374763772572 0.0
264 1.911501522186629 1.6562621766454952 0.0
265 1.7131328368972243 1.8905449888138914 0.0
266 2.2036299556219667 2.0147313972954075 0.0
267 1.7846935787363243 2.4775162382747586 0.0
268 2.3543008417575138 2.7115124090869975 0.0
269 2.498946071125271 3.094219130212723 0.0
270 3.1322359046041455 3.061536947171211 0.0
271 3.2885460076235047 3.0431261041232163 0.0
272 2.2161090497148765 1.8144587448983895 0.0
273 1.6148007463888439 2.015815498550083 0.0
274 3.0898760998927526 2.963858295766566 0.0
275 2.6600548186240465 2.9896497971105083 0.0
276 2.577942493057142 2.971883504360112 0.0
277 1.9037800477046811 2.0235878973292687 0.0
278 1.907704540514389 1.9401552056060185 0.0
279 3.002156974729394 3.131751052113665 0.0
280 2.9130095360197887 2.6616527854630716 0.0
281 3.068900168496014 3.3587623466972887 0.0
282 2.4668894975374918 1.7556805300308973 0.0
283 2.3075726701819304 2.3005949621961026 0.0
284 2.049825049224116 1.9873491147595834 0.0
285 1.8503365157692535 1.7210257535099014 0.0
286 1.9222784570753821 2.024350041567196 0.0
287 3.0076504560846296 2.982589605388266 0.0
288 2.94434857976292 2.771730195489551 0.0
289 2.0890915992936003 2.176643292047987 0.0
290 2.7879198692986917 2.9185826327949567 0.0
291 2.41203373305189 2.0410569388718334 0.0
292 1.8089640190233893 1.6405521315496054 0.0
293 1.8506709827586594 1.9405195675659983 0.0
294 3.240173349615165 3.3322657116349204 0.0
295 1.913021962668462 2.039087242275995 0.0
296 2.9396655521367236 2.7804524142974816 0.0
297 1.8576719866324538 2.0674760887351904 0.0
298 2.9713061688073004 3.0771878104591535 0.0
299 2.433180296729783 2.1711252767147977 0.0
300 1.7823007127045296 1.855287583808896 0.0
301 1.8429781100896052 1.879743220384803 0.0
302 2.2749148989717782 2.1638159326806496 0.0
303 2.765529942212137 3.108276988287836 0.0
304 1.8912116120695905 2.4623159321198353 0.0
305 2.869605080501657 2.703828352397112 0.0
306 3.5291977553709186 2.5972803991375164 0.0
307 1.882783953008301 1.4496396786248607 0.0
308 1.8390953992917773 1.4441492119438935 0.0
309 3.0717261220008365 2.4198514310523147 0.0
310 2.5892586766173475 2.898482050935042 0.0
311 2.866182458866789 3.006351302096254 0.0
312 1.643984772754367 1.8766700291594516 0.0
313 1.9310823663598609 1.822568008538278 0.0
314 1.8897693419268522 1.9299111262038728 0.0
315 2.6123926637291297 3.104329705257959 0.0
316 1.8186006553841039 1.654159011151236 0.0
317 3.0710699177018035 3.4356671951639077 0.0
318 1.8318848880560124 1.9101117096148648 0.0
319 1.9957448965346398 2.0947879338887705 0.0
320 1.7610137498768057 1.9135045560751534 0.0
321 3.1176082862116203 3.077861767888539 0.0
322 2.2373552017314404 2.0218878103462976 0.0
323 2.2816589805266267 1.7300171229091441 0.0
324 2.7702216387825143 3.048188462266304 0.0
325 3.1529817981827897 2.6646258186042395 0.0
326 2.0360108927902196 2.363568376740744 0.0
327 2.5439358360155424 3.0759009761155003 0.0
328 3.0812174039490463 3.24927949519794 0.0
329 2.599540987756866 2.77820476453874 0.0
330 2.945762607515838 3.1113483127236994 0.0
331 3.5866617576316404 2.6802097232429354 0.0
332 3.0886894232783044 3.1542216385983197 0.0
333 2.7905804895230135 2.8522042240588927 0.0
334 2.7756497682745422 3.328117591785249 0.0
335 2.9032822882873384 2.872426815091593 0.0
336 3.059895689964098 2.907549708424049 0.0
337 1.9001377426842812 2.0925139719618797 0.0
338 2.1665957705079784 1.8848200531528616 0.0
339 2.9813330054372127 3.0646791100574364 0.0
340 2.2821485161286423 2.1240002365859905 0.0
341 3.188935072223636 2.8652168408117524 0.0
342 1.9667798556032612 1.925552280149568 0.0
343 2.0123737454125226 2.123459194070239 0.0
344 2.074559543551514 2.3315964741717576 0.0
345 2.217240871724199 2.069217976461532 0.0
346 2.0941063827889073 1.7251498023539513 0.0
347 3.2238150682224824 3.3437410165982473 0.0
348 2.1902594312867483 2.030418754123207 0.0
349 3.132261309583608 3.1056571554272066 0.0
350 2.849835610585553 3.38806079501214 0.0
351 1.7414392895538837 2.170398629570407 0.0
352 2.1916657954112715 2.089073204368072 0.0
353 3.018646601635888 2.7307252326490015 0.0
354 3.234111431457779 2.9912262057825822 0.0
355 1.592450413258489 2.1156955638814434 0.0
356 1.335206940500815 2.151579881089845 0.0
357 2.7055927593793423 2.7149509247662595 0.0
358 2.9038386442143707 2.8890409767112004 0.0
359 3.3162694595221915 3.0528742531829693 0.0
360 2.2970074480880753 2.0792356529812124 0.0
361 2.186797083551158 1.702763761199066 0.0
362 2.1109658081863563 2.0834185818435667 0.0
363 1.7572238573888788 2.078704301128956 0.0
364 3.2031685105272607 3.1468148448499567 0.0
365 2.068629089430985 1.777271229251118 0.0
366 2.100585410294387 1.8287974772649216 0.0
367 2.745489531178159 2.980536311014787 0.0
368 2.8085744513804785 3.1389467410207184 0.0
369 1.850921490387373 1.9868581759326134 0.0
370 1.9088266139020786 2.039175963818091 0.0
371 1.7761333597015811 2.0967256244648156 0.0
372 3.3557458741290267 3.09902164623914 0.0
373 2.3736211361228423 1.4825037437466169 0.0
374 3.1691151830904056 2.904497761105545 0.0
375 1.6664353821493116 1.6633206235506113 0.0
376 3.0099416836466237 2.6082513222845995 0.0
377 2.76312785127328 3.0611108639904083 0.0
378 2.236812991943437 1.9612474767272914 0.0
379 3.056402163617776 3.1124280250579983 0.0
380 1.9894571371773553 1.928278201902523 0.0
381 1.4923288830546264 2.51612321533983 0.0
382 1.8414194765797591 1.9093147085032154 0.0
383 2.748292061925254 3.420394179066832 0.0
384 3.306217641048415 3.016214026585894 0.0
385 2.835518476865801 3.2422206596407626 0.0
386 3.003057995909704 3.392314903633976 0.0
387 3.1192245922305557 3.0371123953450194 0.0
388 2.7870677006866025 3.45568090003199 0.0
389 2.5796954461263915 2.7777571604761375 0.0
390 2.4889780770626735 2.0975233306719816 0.0
391 3.2695493259285593 2.360203833413976 0.0
392 2.835884081257117 2.2913613736813243 0.0
393 3.5028141703657845 2.988851143386036 0.0
394 2.7639078772939265 3.059525786958078 0.0
395 2.144147704153735 1.9479253111055013 0.0
396 2.8304935546088874 3.3244614476627747 0.0
397 2.408956545714705 3.0050835454263107 0.0
398 3.2586024716203794 2.7509468399072334 0.0
399 2.798593373115158 2.720422018919592 0.0
400 2.5120489746295993 2.8350270675676255 0.0
401 1.6868011599875183 2.1943725889579775 0.0
402 1.8832886134868094 1.6457734717184351 0.0
403 2.7992146531645927 2.883915577141127 0.0
404 1.9665746100828903 2.269435951494066 0.0
405 2.294694892789913 1.9550187910469123 0.0
406 1.8706202393723992 1.7552925351603075 0.0
407 3.002587328641575 3.1800084398354134 0.0
408 1.8754918873269237 2.4823830134542466 0.0
409 2.9972135970395395 3.0028747249675156 0.0
410 3.0533700122275422 2.6978565865666946 0.0
411 2.1065646826945255 2.1692270087575616 0.0
412 1.7378617587332268 1.6449955157052563 0.0
413 3.2572338731487136 2.9819282481099987 0.0
414 2.7674608743689197 2.955352726978168 0.0
415 3.1807751234344495 3.0061530313119778 0.0
416 2.94393526643709 2.9244375673862324 0.0
417 3.0548773889482614 3.098265733495023 0.0
418 2.68007770669894 2.8536421989305567 0.0
419 1.759873904591713 1.8017206593230821 0.0
420 3.0605294902462807 2.7778199356615922 0.0
421 3.2158799145953285 2.7988115648405327 0.0
422 1.7780535630924719 1.5048008829440183 0.0
423 3.113445478158921 2.5425648972488673 0.0
424 3.14746995518363 2.9090352975073026 0.0
425 1.8410384804052797 2.169108323736625 0.0
426 1.9785173082570968 2.048573234511443 0.0
427 3.37233899051862 3.1303259370689283 0.0
428 2.441013086491916 2.100039302091806 0.0
429 2.705210517340578 3.32535701791619 0.0
430 2.8824917793247815 2.9458171323561153 0.0
431 1.8151092509021716 2.3857536488516837 0.0
432 2.284850171135825 1.691293544911587 0.0
433 1.7386866584632612 2.3027863224206753 0.0
434 2.972377648733518 2.5848250470326843 0.0
435 3.1165416065085076 2.907439389823914 0.0
436 2.4347181693636277 2.2485985978288747 0.0
437 2.116415609932615 1.615939078430694 0.0
438 2.9831810977692546 2.6704010325888166 0.0
439 1.9227467577382193 1.5809990484175058 0.0
440 2.6630186443427197 2.80960665293586 0.0
441 3.055960890828228 3.0824057455319345 0.0
442 1.8742958248393655 2.603113419885937 0.0
443 2.591841368441376 2.6080580689228867 0.0
444 1.9704589887178576 1.8299554490007874 0.0
445 3.095683107503067 2.9914394298670115 0.0
446 1.8289972755656958 2.414887699047468 0.0
447 2.823769661873139 3.1699937110612755 0.0
448 2.7668027396233903 3.310829846113789 0.0
449 3.4387465384355145 2.966752894422602 0.0
450 3.0879450276703397 3.0948088833838967 0.0
451 2.886548989737 3.100816135040812 0.0
452 1.7363428840037465 2.20506195933117 0.0
453 1.5734324523437468 2.4876938488079476 0.0
454 3.0458347998144 3.4177357581972143 0.0
455 2.8668243020051114 3.272687433608625 0.0
456 3.179995932535791 2.7242734467611576 0.0
457 3.2529606082485474 2.835512238809708 0.0
458 3.056395415892201 3.347286328919482 0.0
459 1.7967134294888865 1.5684293494170807 0.0
460 2.19331324435065 1.7040298399516707 0.0
461 3.058705381487183 3.533038352642611 0.0
462 3.1131222731599117 3.0244740363531566 0.0
463 2.084726031303986 2.5052608903711993 0.0
464 2.200141200857749 2.0195650437904153 0.0
465 1.836897854403245 1.9022616562030996 0.0
466 1.5578653873307422 2.088870448185942 0.0
467 2.7668147723014056 2.6842329127244313 0.0
468 1.8263580350671587 1.9625913649180824 0.0
469 1.7499461631526088 1.613807225805597 0.0
470 1.8280405972428295 1.69648064922647 0.0
471 2.1728846877675467 2.1736872859140015 0.0
472 3.0741832931235282 3.207496539770276 0.0
473 1.9270406593130343 1.8096269470470943 0.0
474 2.648509270933025 2.8524855885326152 0.0
475 2.3720630484489 2.4739722940076456 0.0
476 3.2554476463971684 2.8618648316458177 0.0
477 2.973914127126327 2.752999514376566 0.0
478 2.817738835301326 3.0491393501821964 0.0
479 3.321496001770073 2.623250400446432 0.0
480 2.7150493861433063 3.196239380310125 0.0
481 2.016629305595792 2.0756179744349454 0.0
482 3.077082811489836 2.655479133233981 0.0
483 2.8382046420380598 3.1180617875219623 0.0
484 3.1512800210205416 3.223888996387831 0.0
485 1.693641120292458 2.2110907441003866 0.0
486 2.378332020643301 2.138283016051896 0.0
487 2.51357422920901 2.771804126466177 0.0
488 2.8759744165043593 2.9812987543299148 0.0
489 1.8841010063384764 2.1203703684433655 0.0
490 2.2375221043813975 1.9621606979255755 0.0
491 3.3981926886043707 2.9353568420808074 0.0
492 2.2189581903968327 1.9712231328781933 0.0
493 3.4610561249482683 2.02219848876415 1.0
494 3.4424716329010154 1.2029727551992666 1.0
495 0.17328333346357838 2.879031792824018 1.0
496 1.4696154121667895 1.309207990651138 1.0
497 1.0642193533616857 3.0280732321008164 1.0
498 1.7349392038444285 1.0265785220615937 1.0
499 2.9518290682316275 1.8087817481402313 1.0
500 5.0 5.0 2.0
501 5.0 5.0 2.0
